"site","Mean beta"
"cg14547509",0.828116268782281
"cg14550518",0.0625777590594743
"cg14550760",0.364529525357088
"cg14553895",0.536522599221226
"cg14556303",0.0367928392561923
"cg14556683",0.286212306781597
"cg14557185",0.736304317540401
"cg14560699",0.712984442536241
"cg14562086",0.342169668524994
"cg14562426",0.627755950289237
"cg14563637",0.732390599200552
"cg14566475",0.564355192936788
"cg14567085",0.145225403786618
"cg14567917",0.596851325233768
"cg14571710",0.514618096249049
"cg14575656",0.198342016000633
"cg14580211",0.684889212877573
"cg14583225",0.692807893465142
"cg14587213",0.567412438466093
"cg14591123",0.101517964940059
"cg14597067",0.628399754287161
"cg14597908",0.462836178829715
"cg14601038",0.632005695550417
"cg14603031",0.256766082881285
"cg14606328",0.751737959752618
"cg14608903",0.322113440807838
"cg14612966",0.868253807875903
"cg14613878",0.752829191071916
"cg14614094",0.75623117045727
"cg14614581",0.671793657919852
"cg14614643",0.560851199911394
"cg14615927",0.695239360307276
"cg14616345",0.520258381175451
"cg14620184",0.777456403548354
"cg14620572",0.421723298486423
"cg14621254",0.713006325139237
"cg14622549",0.924667888243274
"cg14624207",0.521618114371473
"cg14628343",0.263962020706501
"cg14630001",0.462463243821037
"cg14631834",0.115024362333161
"cg14632729",0.19080509839649
"cg14633721",0.712934074864813
"cg14634687",0.422351102898962
"cg14636077",0.820204927382548
"cg14636922",0.089597502104551
"cg14640670",0.426403540821644
"cg14644204",0.379883100031857
"cg14646983",0.524735498643958
"cg14649449",0.706254686010027
"cg14654875",0.459812120000064
"cg14656043",0.211203953149958
"cg14658362",0.0424492566669366
"cg14659930",0.532060260631457
"cg14660788",0.753862733529489
"cg14663914",0.333633967129648
"cg14666404",0.418976850418476
"cg14669921",0.239294524919005
"cg14670435",0.0789615657389433
"cg14673415",0.642933313700102
"cg14674720",0.20681822828612
"cg14676592",0.253547267688464
"cg14678430",0.886339707287691
"cg14683125",0.166076713017992
"cg14689355",0.0710189711716635
"cg14692377",0.149971869973868
"cg14693090",0.296972112246651
"cg14701962",0.702049783832935
"cg14702231",0.651782306066309
"cg14702960",0.767217767781567
"cg14704921",0.0446721711794925
"cg14707053",0.645061879034192
"cg14709055",0.775849885459516
"cg14709239",0.285644729015039
"cg14716095",0.506398254642823
"cg14723032",0.765117462502844
"cg14725580",0.251706772788683
"cg14727952",0.0637393385601358
"cg14731657",0.167334054901514
"cg14734340",0.617034863988834
"cg14741228",0.119648981871762
"cg14742445",0.353991247352605
"cg14746276",0.1860615458102
"cg14747225",0.0279194833633478
"cg14752089",0.283582541175463
"cg14752965",0.871816781831376
"cg14753356",0.40045005714141
"cg14754581",0.0602838094373364
"cg14756878",0.683529843453913
"cg14757228",0.137044064545035
"cg14759482",0.749705418944051
"cg14768087",0.825304781496523
"cg14769991",0.528874435985479
"cg14771240",0.723081814048171
"cg14772615",0.533577469657917
"cg14774440",0.332659780059997
"cg14776578",0.387953094446064
"cg14780255",0.307459216459273
"cg14781189",0.149965323899137
"cg14782678",0.536284807791246
"cg14786790",0.558530107726849
"cg14787477",0.567215159912922
"cg14788673",0.455502119864766
"cg14790600",0.54993958591684
"cg14793287",0.315155554499169
"cg14795268",0.189874115917746
"cg14801864",0.427570289437995
"cg14811319",0.652905558081371
"cg14821257",0.526538453593174
"cg14822490",0.367476892708385
"cg14825905",0.811767274009486
"cg14827056",0.76370099841085
"cg14829814",0.589969574922306
"cg14834925",0.371928043701617
"cg14836555",0.332262451352821
"cg14845216",0.168616199607838
"cg14847502",0.0844508901992705
"cg14849578",0.661721706736152
"cg14850784",0.722350639521039
"cg14851263",0.814386374945143
"cg14852276",0.660405487135823
"cg14858786",0.973566711957584
"cg14859417",0.193873362243748
"cg14862806",0.294162848323823
"cg14870229",0.14776030005132
"cg14871932",0.113886541059203
"cg14872454",0.590026262173022
"cg14873488",0.129502840785752
"cg14875327",0.930186088961614
"cg14876117",0.535287096132108
"cg14881601",0.454124878431152
"cg14886850",0.671687946650397
"cg14894144",0.362568412100393
"cg14898223",0.482160673622488
"cg14898243",0.768406817552673
"cg14900031",0.620219931125014
"cg14901243",0.355826829177648
"cg14901671",0.180203213533027
"cg14903689",0.64381611269324
"cg14904725",0.613115910383054
"cg14906909",0.779805215238719
"cg14909179",0.731234519341091
"cg14909198",0.832576736015844
"cg14909495",0.13770650580292
"cg14911690",0.0520546385121639
"cg14914442",0.783380618341024
"cg14914532",0.658712763395863
"cg14914552",0.745916859127236
"cg14916213",0.0586722530840379
"cg14918082",0.731676756925521
"cg14920289",0.37531002713942
"cg14926258",0.830953539965835
"cg14928764",0.797064534769622
"cg14929207",0.143006724593354
"cg14930065",0.718566716003955
"cg14932313",0.588780091693945
"cg14934413",0.226012655713138
"cg14950321",0.474091927463435
"cg14951598",0.150206273040002
"cg14956327",0.289187233202852
"cg14959425",0.709313789566751
"cg14962049",0.549218150434098
"cg14966782",0.852869078656059
"cg14972143",0.203124866747949
"cg14973055",0.469237074226443
"cg14973892",0.353930199406671
"cg14973995",0.171224194816576
"cg14983777",0.761549698797443
"cg14985741",0.847701329954652
"cg14989988",0.429857520896175
"cg14992253",0.135550768038486
"cg14992524",0.485276158416274
"cg14993283",0.269111172798845
"cg14995214",0.107333244616121
"cg14997711",0.79753410994009
"cg14999189",0.513610603014883
"cg15001747",0.153060669146175
"cg15002163",0.562046428971533
"cg15004405",0.778841199767881
"cg15007156",0.192787522113436
"cg15013019",0.103905753095448
"cg15013617",0.311947964852085
"cg15015340",0.412241072707835
"cg15027907",0.2029497643217
"cg15028232",0.801638222212145
"cg15030849",0.192752715879185
"cg15033140",0.774098853431551
"cg15033269",0.396047607402922
"cg15037137",0.816801947570001
"cg15043384",0.724669103769799
"cg15044270",0.389603099402239
"cg15046818",0.0675697226313174
"cg15048099",0.510330423572033
"cg15049177",0.607280005827903
"cg15052335",0.75338153291729
"cg15054281",0.703131385964842
"cg15056348",0.473070925362358
"cg15059474",0.580503132815322
"cg15059548",0.282060608062819
"cg15061954",0.843243218052327
"cg15066489",0.79714730462875
"cg15071611",0.0607034740418145
"cg15082870",0.630438465225554
"cg15084269",0.330361511813615
"cg15089077",0.689603575884608
"cg15090036",0.808482988481338
"cg15090877",0.662600370370191
"cg15094236",0.184897076566162
"cg15095327",0.521960591879492
"cg15095727",0.835626240167407
"cg15104126",0.700434592149974
"cg15108699",0.839725301785894
"cg15110296",0.427075330634947
"cg15112006",0.750069674956757
"cg15112910",0.576429163409111
"cg15117754",0.835316329048013
"cg15121304",0.712597944972694
"cg15123159",0.602404824169755
"cg15130459",0.413955197704199
"cg15133018",0.0815144288222046
"cg15134583",0.336963633547328
"cg15135047",0.129436714429768
"cg15135286",0.402149695850658
"cg15136975",0.22420718733511
"cg15149095",0.161945053144487
"cg15149655",0.140419457072384
"cg15150970",0.360138063520461
"cg15154047",0.536001268512716
"cg15159987",0.603902920011343
"cg15160801",0.172626543418796
"cg15168727",0.274877393170323
"cg15169266",0.49893662816899
"cg15171237",0.926172655404979
"cg15171911",0.453755228791276
"cg15173586",0.460847363887841
"cg15173780",0.625976496568188
"cg15174248",0.431403533140394
"cg15184602",0.0709494162850648
"cg15185286",0.0371023359898703
"cg15187398",0.427264394538539
"cg15188010",0.249023913443371
"cg15195412",0.510295029982148
"cg15196806",0.782314733845818
"cg15198068",0.632510452965341
"cg15201877",0.157041951408896
"cg15205547",0.0726531188743802
"cg15208197",0.314157092068308
"cg15209169",0.561733560408184
"cg15209604",0.64867616297018
"cg15219145",0.0820221274176137
"cg15220605",0.898662429111013
"cg15222329",0.489753022576463
"cg15222651",0.129226435539691
"cg15225201",0.0886898539518447
"cg15225991",0.257076800677418
"cg15228441",0.736780573491711
"cg15233611",0.410273858333813
"cg15239190",0.642467898313951
"cg15241758",0.0869859673692553
"cg15243578",0.495515810119378
"cg15246238",0.701373823925277
"cg15246619",0.400010445875814
"cg15251256",0.54939587328551
"cg15251311",0.272739501233143
"cg15252509",0.659460745138063
"cg15254559",0.189216519682734
"cg15255946",0.759719839566955
"cg15262928",0.0468783061505991
"cg15269394",0.614276068489884
"cg15286847",0.622610796274712
"cg15296767",0.382876033230886
"cg15296856",0.272332607663301
"cg15298486",0.134740934363557
"cg15299997",0.759609605895299
"cg15311822",0.117091119242089
"cg15331705",0.132758727382792
"cg15338967",0.676770135778179
"cg15339075",0.547065656158042
"cg15341124",0.388006578021688
"cg15341340",0.059744034033442
"cg15342087",0.834527568611058
"cg15344028",0.57347898742169
"cg15349696",0.431068283148149
"cg15350036",0.752119167826735
"cg15352683",0.729065777720638
"cg15353603",0.735344756826853
"cg15355713",0.4141671442971
"cg15356966",0.267399058339968
"cg15357118",0.476971979272333
"cg15357821",0.76530316654061
"cg15360181",0.342555729235025
"cg15374234",0.263658325417705
"cg15377283",0.198065667620829
"cg15381304",0.190680208570982
"cg15381313",0.851137501872464
"cg15381769",0.0551094835519332
"cg15384400",0.109340321263798
"cg15386368",0.0206232674707115
"cg15388975",0.836170797863601
"cg15393221",0.370661979058786
"cg15393490",0.709956390387894
"cg15404019",0.744291207775043
"cg15404665",0.401486869188799
"cg15408080",0.289996646881842
"cg15410418",0.427537651895365
"cg15410835",0.539803472796804
"cg15414773",0.667154461369643
"cg15415462",0.795739439798779
"cg15415507",0.0880679084467903
"cg15417641",0.624817988366711
"cg15427448",0.0278547736977258
"cg15430294",0.485529340059075
"cg15437741",0.571931704414165
"cg15438951",0.650154194324102
"cg15439862",0.254309037728212
"cg15441416",0.902924009905945
"cg15444185",0.410475605246044
"cg15446391",0.522708593973495
"cg15447479",0.0582081938443339
"cg15457217",0.531636996527786
"cg15457899",0.156342269450878
"cg15458222",0.807079747503107
"cg15459165",0.369600007131395
"cg15460921",0.599819120106253
"cg15463966",0.163240255548344
"cg15467503",0.42762931779385
"cg15469709",0.492831104144301
"cg15475272",0.785278962180614
"cg15475323",0.807436521305408
"cg15476723",0.655183384229311
"cg15480367",0.260631471848742
"cg15481493",0.492410721343974
"cg15481583",0.64560615858552
"cg15482422",0.568404397780289
"cg15483436",0.926902771690838
"cg15489250",0.0764090831350509
"cg15489301",0.454011248914908
"cg15489799",0.490181600711578
"cg15498274",0.188375921556937
"cg15498283",0.0704036860413652
"cg15499560",0.824885359760163
"cg15500466",0.734556747356852
"cg15504461",0.257707675106919
"cg15506894",0.852179517085653
"cg15511120",0.343653149800104
"cg15512851",0.270636514534955
"cg15518113",0.833857169050407
"cg15519474",0.871223482954947
"cg15524516",0.0794860673380497
"cg15525848",0.558216482580626
"cg15526535",0.682498671581685
"cg15527515",0.320380502363687
"cg15528722",0.769564121256868
"cg15533809",0.974620819848476
"cg15537056",0.660548877506237
"cg15539420",0.219700577225104
"cg15541170",0.704020709099133
"cg15541611",0.307237705774569
"cg15544235",0.729515601955632
"cg15546227",0.437722693485023
"cg15547534",0.0489647411335929
"cg15548101",0.1408490757129
"cg15550953",0.748123967787614
"cg15551881",0.263287054612744
"cg15557036",0.204961595410654
"cg15561453",0.693680946255607
"cg15569512",0.0327171928448119
"cg15574895",0.823611372092522
"cg15575498",0.201345015839149
"cg15575538",0.373839243220356
"cg15581269",0.174478530028143
"cg15583492",0.384407075833999
"cg15587792",0.254531775880764
"cg15600935",0.946616346754388
"cg15601164",0.188553948356436
"cg15601361",0.624072580373396
"cg15603896",0.360937921177078
"cg15609237",0.543707864537882
"cg15610437",0.434947370272719
"cg15611364",0.033966426393708
"cg15614119",0.613948847222102
"cg15614653",0.668358523253399
"cg15615645",0.683133518378513
"cg15616915",0.424920303445645
"cg15624624",0.664515606512043
"cg15629311",0.129326271141414
"cg15635368",0.113773272886184
"cg15636887",0.732362465412039
"cg15638292",0.594702365548161
"cg15642326",0.23430007511091
"cg15644413",0.539933632024954
"cg15645138",0.529361974552817
"cg15645660",0.923841787217344
"cg15645757",0.806252735090506
"cg15648345",0.544467275051899
"cg15658676",0.866371769379335
"cg15661409",0.89834008064354
"cg15665928",0.147699457433924
"cg15674825",0.193702599638827
"cg15677916",0.36592488301757
"cg15678744",0.734078211180659
"cg15681255",0.23783926402392
"cg15690475",0.978793179849653
"cg15693299",0.717608351120495
"cg15697019",0.644163362478268
"cg15697476",0.0694468881386159
"cg15700636",0.799298242039658
"cg15701085",0.295157004011078
"cg15701281",0.218736478542186
"cg15701612",0.804176073992866
"cg15702661",0.639733224772456
"cg15702949",0.70878072929715
"cg15703512",0.0590426409438307
"cg15703690",0.147623653300439
"cg15705273",0.818601562190363
"cg15707568",0.093206685313616
"cg15711508",0.586052973459792
"cg15711521",0.739895723332874
"cg15715853",0.732027575651795
"cg15719903",0.657836075341792
"cg15721448",0.396333131727645
"cg15722438",0.173957836016988
"cg15723784",0.662703152758914
"cg15724534",0.52382701040334
"cg15726055",0.84064081955692
"cg15728256",0.142897977038672
"cg15736127",0.381308405168785
"cg15736743",0.506872361060929
"cg15740759",0.492262646150584
"cg15742737",0.185265461287041
"cg15745401",0.722878771244134
"cg15746851",0.69191733531309
"cg15750303",0.835604038362086
"cg15750534",0.175213823325617
"cg15754594",0.843110619138468
"cg15757853",0.877985126631344
"cg15759721",0.741410773397238
"cg15763369",0.862857097616118
"cg15765380",0.322257081998456
"cg15769343",0.572996411332388
"cg15773890",0.633182194473131
"cg15774065",0.664682786029821
"cg15775914",0.578315765186915
"cg15777261",0.623164709487982
"cg15777760",0.402557448552641
"cg15787712",0.507243434137177
"cg15789106",0.435085034386501
"cg15797314",0.67162939001344
"cg15801019",0.492851363995791
"cg15802263",0.452021553062413
"cg15804973",0.358358055258193
"cg15808924",0.658837926012646
"cg15811427",0.800636725192802
"cg15815827",0.229107569018525
"cg15816464",0.295455597988704
"cg15818008",0.412592446353142
"cg15818632",0.773186074045329
"cg15822394",0.540942442946273
"cg15825027",0.49841852325659
"cg15826479",0.367435807129576
"cg15826519",0.675018472875475
"cg15829826",0.0616228573068316
"cg15830544",0.690826176274744
"cg15842218",0.368283232476365
"cg15843331",0.593284490390684
"cg15843572",0.550203128332941
"cg15845746",0.746591752667451
"cg15847527",0.772476916292566
"cg15855170",0.143380726431414
"cg15856055",0.0984936525514022
"cg15857661",0.609858720241565
"cg15866367",0.800432840538696
"cg15867698",0.732544752456625
"cg15871766",0.472617554447712
"cg15871797",0.10279950711806
"cg15872458",0.203616502629829
"cg15874903",0.102901640730726
"cg15876825",0.970715199516092
"cg15880704",0.405853878245594
"cg15881088",0.0658517081078935
"cg15887846",0.451452395763744
"cg15888569",0.670990463426603
"cg15889847",0.382703478040053
"cg15890794",0.504296331226539
"cg15892280",0.387845441210921
"cg15895121",0.784654677368519
"cg15895690",0.222122203747647
"cg15895886",0.872138131956218
"cg15896978",0.692054997580705
"cg15897310",0.0813427146242593
"cg15900052",0.735888224633427
"cg15900248",0.144422534598397
"cg15902297",0.66130950923867
"cg15903032",0.446121936082776
"cg15903213",0.352516730225057
"cg15903282",0.744819154712573
"cg15904523",0.0948286611346584
"cg15906794",0.125547190714887
"cg15907944",0.19949530009441
"cg15908709",0.375666510747935
"cg15911153",0.984507288829114
"cg15912040",0.271902776507204
"cg15912390",0.609281156697708
"cg15913671",0.705291866090995
"cg15918685",0.159715023141356
"cg15920975",0.266597683527463
"cg15924285",0.756962801221055
"cg15925478",0.505068226458885
"cg15928106",0.425311917788902
"cg15931839",0.34046121198226
"cg15936446",0.0840760068822712
"cg15937958",0.673761435608644
"cg15946224",0.826508301022456
"cg15946337",0.646471350334215
"cg15948504",0.78872650365848
"cg15951188",0.845842199904582
"cg15953461",0.670292350126108
"cg15955046",0.38365066300613
"cg15957394",0.160013175205124
"cg15958828",0.730483197461608
"cg15959205",0.785900171097739
"cg15962547",0.16208532585577
"cg15963036",0.529663353974827
"cg15963417",0.0386736058173339
"cg15966757",0.897458150300642
"cg15968604",0.0553454138228939
"cg15970074",0.622528799264525
"cg15970666",0.122718837440646
"cg15971496",0.863992215555786
"cg15974053",0.0536047946128566
"cg15975427",0.598850015356641
"cg15982419",0.376771478185028
"cg15988232",0.47676215630345
"cg15994182",0.835343835461589
"cg15994604",0.321574828764018
"cg15995296",0.201143483463939
"cg15996534",0.538775449635948
"cg16000331",0.138602014083567
"cg16000989",0.583652360870546
"cg16001165",0.619056589442565
"cg16001335",0.653438594690386
"cg16002963",0.146859385006929
"cg16003790",0.453990624722718
"cg16003913",0.305764413717843
"cg16008966",0.553943018393751
"cg16019898",0.103825078379494
"cg16021018",0.224639936730764
"cg16021896",0.31273703285122
"cg16023434",0.771471919516145
"cg16024891",0.31346005036886
"cg16024950",0.163307178726518
"cg16030878",0.438232804695402
"cg16032408",0.185209103565413
"cg16034652",0.531954378147357
"cg16036528",0.170548705120601
"cg16038120",0.119248507038749
"cg16045731",0.512578581163557
"cg16046561",0.0926775108644524
"cg16047279",0.390877610960145
"cg16051954",0.426887583184044
"cg16052901",0.60295986435
"cg16053651",0.816159827535929
"cg16053677",0.766909235144903
"cg16054275",0.4090372870325
"cg16059167",0.810569747393567
"cg16060330",0.853881944589495
"cg16061228",0.821207371286939
"cg16061498",0.168554027247149
"cg16063416",0.879605345280705
"cg16064237",0.64393054168178
"cg16066219",0.137530342194729
"cg16071219",0.492906611783493
"cg16071713",0.118901319540893
"cg16080125",0.328766948588198
"cg16080781",0.104706725389443
"cg16081441",0.557868085915093
"cg16085042",0.0566424393096595
"cg16091292",0.891411177210768
"cg16094352",0.594361114312579
"cg16096308",0.842568054089248
"cg16100392",0.544899701370504
"cg16102040",0.541186395499881
"cg16107105",0.829955756173366
"cg16107285",0.0950312454403374
"cg16110788",0.653573637432592
"cg16113793",0.0839068326577842
"cg16115072",0.825742855694433
"cg16116203",0.620021343948523
"cg16117273",0.248755199469758
"cg16118387",0.314708269885651
"cg16128096",0.754186282710782
"cg16131053",0.314715579788969
"cg16133703",0.769001121131221
"cg16135698",0.124817892061157
"cg16140253",0.302143356160511
"cg16141752",0.275405736023248
"cg16143049",0.459505263522069
"cg16145324",0.482189519940853
"cg16146033",0.0954965840511483
"cg16150435",0.811346136524883
"cg16151960",0.656244035033123
"cg16158027",0.545404406282281
"cg16158874",0.447010005426195
"cg16162970",0.385603354640952
"cg16163847",0.40052971251806
"cg16164923",0.622731247954317
"cg16166559",0.155816355273493
"cg16166968",0.711605487510799
"cg16167741",0.129460352810496
"cg16168311",0.156033771720062
"cg16168570",0.810218358910403
"cg16173067",0.881145145963917
"cg16177693",0.77859614511206
"cg16179521",0.25771976656571
"cg16180082",0.293373442433837
"cg16181396",0.163204799374703
"cg16184803",0.244291125292097
"cg16185666",0.503024825811127
"cg16190265",0.308850668552096
"cg16192197",0.630979192731984
"cg16193278",0.163041008144689
"cg16193295",0.621876757478967
"cg16204414",0.813691177057843
"cg16205844",0.641048775499431
"cg16206504",0.536537760375578
"cg16206838",0.119674352410867
"cg16214653",0.797693809671063
"cg16216407",0.643610307333039
"cg16219603",0.184750828365205
"cg16223079",0.155522501808497
"cg16223546",0.119882050233402
"cg16226962",0.28461820311243
"cg16230352",0.343728379574046
"cg16231923",0.486789112297969
"cg16238149",0.15242915823262
"cg16241714",0.0144727783645463
"cg16245345",0.486192916220591
"cg16254756",0.455480841270775
"cg16255583",0.575210885472109
"cg16263722",0.783399363060267
"cg16267322",0.567525142905588
"cg16269755",0.501282710652749
"cg16271600",0.109984975650199
"cg16274678",0.265588140676243
"cg16277071",0.470539792926799
"cg16279084",0.426898627883904
"cg16279999",0.940058553107208
"cg16284674",0.925954593961423
"cg16288089",0.101291961985598
"cg16290996",0.257248499076545
"cg16291589",0.552382357808485
"cg16292768",0.560743131936227
"cg16295156",0.451980713214914
"cg16295725",0.0343866015449805
"cg16295988",0.0612440549377143
"cg16296843",0.544813864586042
"cg16297569",0.0925010145903309
"cg16301036",0.471851195127051
"cg16301617",0.180246646272023
"cg16305292",0.516904310844666
"cg16310045",0.829215611838376
"cg16312514",0.266371111577809
"cg16313343",0.140266257769579
"cg16313944",0.724477259819103
"cg16316183",0.791409200903616
"cg16319578",0.131828998651921
"cg16324009",0.0467275825611449
"cg16324306",0.265613887833666
"cg16324958",0.891679578735898
"cg16325984",0.816517500152324
"cg16330147",0.413694356551876
"cg16334383",0.186538200959772
"cg16334425",0.899308514070384
"cg16335643",0.582146353286619
"cg16335858",0.808214006940937
"cg16335893",0.701456978039018
"cg16340767",0.426237715118484
"cg16340918",0.0324889106111287
"cg16342777",0.567173646307784
"cg16347155",0.44677886994873
"cg16347361",0.691777673366268
"cg16354207",0.166117333220748
"cg16354802",0.549023296931253
"cg16356013",0.7704416633066
"cg16357381",0.0543799163222708
"cg16357582",0.211576013359454
"cg16358034",0.956193646300216
"cg16358741",0.502386160133629
"cg16358826",0.138826734997549
"cg16358843",0.884802092732113
"cg16358867",0.350528520702767
"cg16361302",0.0939242514570247
"cg16361966",0.203932084373858
"cg16365807",0.617752075846231
"cg16366355",0.901094375066007
"cg16370645",0.0669730910057831
"cg16370875",0.07420506785912
"cg16371032",0.0830199750033537
"cg16371229",0.122298700593635
"cg16371518",0.849938001153268
"cg16372520",0.415055459906015
"cg16373217",0.728418503616681
"cg16374343",0.345236895582729
"cg16379999",0.53017957842986
"cg16384073",0.930180780821307
"cg16385335",0.665282750972199
"cg16395123",0.150888343526203
"cg16395997",0.624617993751886
"cg16397176",0.614411865228427
"cg16399833",0.690391204725335
"cg16405432",0.380315720730823
"cg16408394",0.0478650786950948
"cg16408970",0.0914541689665127
"cg16409367",0.146234098046013
"cg16409562",0.63033813715321
"cg16411256",0.116251506593151
"cg16411668",0.411197309663596
"cg16416165",0.862430632762499
"cg16419235",0.175554961976619
"cg16419345",0.0406709320948931
"cg16425038",0.0960440863695175
"cg16426215",0.457835087090811
"cg16427670",0.115976608170261
"cg16429927",0.222183445005691
"cg16432441",0.688502093848267
"cg16442402",0.766340954492873
"cg16448702",0.831869092591752
"cg16449012",0.688673301593311
"cg16452224",0.196792815310663
"cg16454316",0.718024381244158
"cg16454902",0.230738328748842
"cg16463557",0.650705642000169
"cg16464007",0.773580936265814
"cg16465939",0.204326856949756
"cg16466334",0.904015654161987
"cg16466652",0.667377968112026
"cg16472011",0.768507798624848
"cg16472834",0.729583969645054
"cg16473141",0.238542885215985
"cg16477091",0.134191408592069
"cg16480692",0.0255601300394257
"cg16481791",0.0653426799805295
"cg16483916",0.19579742297441
"cg16484401",0.491387647915602
"cg16489193",0.0721580767489546
"cg16494477",0.0931818784472764
"cg16495975",0.507970139881946
"cg16497398",0.70931965083596
"cg16498194",0.222111371281543
"cg16501028",0.509178364427092
"cg16503259",0.662242234754765
"cg16503724",0.458425671483586
"cg16503933",0.517859641765018
"cg16505704",0.637649135479161
"cg16505891",0.76970471754624
"cg16509239",0.424705785509428
"cg16509978",0.290400779983497
"cg16513932",0.738860088652423
"cg16513984",0.483245048093036
"cg16516400",0.194092659785936
"cg16517753",0.67231811260566
"cg16520038",0.291831033074518
"cg16522412",0.778728199465291
"cg16526047",0.586327305322705
"cg16526416",0.138415069724222
"cg16526705",0.690181139892749
"cg16530165",0.64402727969665
"cg16530881",0.606120290841281
"cg16536560",0.713902571600706
"cg16536918",0.457204448020811
"cg16537483",0.557220011667979
"cg16540789",0.553612021450086
"cg16541026",0.348578738642464
"cg16541931",0.117928934399588
"cg16543027",0.0894596697955763
"cg16544169",0.321253812675321
"cg16545743",0.670596345586487
"cg16547027",0.329562766809028
"cg16547529",0.522591303816553
"cg16548201",0.927080973516995
"cg16548911",0.261428051556739
"cg16549994",0.777069766022008
"cg16552271",0.308664236476187
"cg16563370",0.354344872262645
"cg16565031",0.353516323979254
"cg16568360",0.412485274124213
"cg16570507",0.400729018827254
"cg16579101",0.0730229530376813
"cg16579650",0.798967064575284
"cg16579893",0.0537057687379138
"cg16581455",0.723047602231359
"cg16584172",0.136684161715107
"cg16587838",0.20517543464877
"cg16595667",0.601069120925281
"cg16601359",0.464539930219071
"cg16604086",0.241208833495979
"cg16608498",0.421597408287475
"cg16609872",0.728134459397409
"cg16612562",0.483590715583194
"cg16615829",0.480737755383454
"cg16619991",0.511838696500455
"cg16620233",0.656384820474244
"cg16622061",0.405691860846534
"cg16624069",0.793003965172403
"cg16631083",0.601316731025024
"cg16639691",0.482909825254881
"cg16641055",0.67525722289285
"cg16643542",0.507366891885177
"cg16644497",0.0414818637857331
"cg16646054",0.453064945981156
"cg16648841",0.756086813671081
"cg16649560",0.196904597222894
"cg16655791",0.181326314108798
"cg16655795",0.673192800001096
"cg16657152",0.332778443070224
"cg16659413",0.337237390996266
"cg16659510",0.881498441720784
"cg16660091",0.488074287521818
"cg16660547",0.500894691201905
"cg16663980",0.592736220119244
"cg16664394",0.110797749145371
"cg16665442",0.645568266948821
"cg16665444",0.188654203425752
"cg16671079",0.57302262756696
"cg16677162",0.0958174419841232
"cg16679543",0.655318652004263
"cg16686396",0.641557189616898
"cg16688434",0.0968473110746015
"cg16688483",0.0983375228581009
"cg16691087",0.629375470134688
"cg16691593",0.146276725497107
"cg16691944",0.719754508350602
"cg16694293",0.657328389458585
"cg16700025",0.63653097731216
"cg16700282",0.146874177949221
"cg16702362",0.527059130347513
"cg16703882",0.0846105010923076
"cg16705273",0.756677013901967
"cg16705627",0.325321153766268
"cg16708880",0.596677930052907
"cg16713727",0.85478152642674
"cg16716975",0.16986543885173
"cg16717122",0.206966618562652
"cg16717225",0.418149961117906
"cg16718891",0.0797763474706651
"cg16723982",0.743867046314145
"cg16724148",0.815414734577427
"cg16725984",0.36168333352666
"cg16727906",0.727167790521774
"cg16728114",0.0880393983181563
"cg16728846",0.643923889734988
"cg16731240",0.29420100996353
"cg16733705",0.16864133038408
"cg16735881",0.157400251548901
"cg16737517",0.371768634933321
"cg16737749",0.592321026648172
"cg16739441",0.219662587463163
"cg16743273",0.805297264785096
"cg16743289",0.495172175292535
"cg16744741",0.377346880000074
"cg16744973",0.225688478934327
"cg16745829",0.0525757898749951
"cg16747109",0.134659558284765
"cg16748643",0.642862820258241
"cg16750801",0.151672166733727
"cg16751357",0.349348453940955
"cg16754929",0.753732580451954
"cg16755922",0.724159100815845
"cg16756527",0.488542159884996
"cg16760168",0.740418814249108
"cg16762684",0.0556011830750638
"cg16764274",0.167329195834886
"cg16764778",0.286307025126852
"cg16764848",0.686013427000448
"cg16766325",0.162746302926111
"cg16767506",0.580260861585395
"cg16768966",0.390690624524069
"cg16770549",0.519231021379695
"cg16770832",0.577537943576969
"cg16771104",0.545152978437188
"cg16773803",0.53920718473622
"cg16776981",0.449946733464327
"cg16778018",0.811572530022586
"cg16778405",0.94607359346953
"cg16780603",0.782881976304106
"cg16782084",0.659342008250623
"cg16783572",0.724398490877516
"cg16785344",0.128456111013327
"cg16795184",0.540153858170965
"cg16797009",0.731465424443761
"cg16797751",0.781598068007566
"cg16798537",0.295737307251581
"cg16805291",0.536112078503002
"cg16806210",0.721230240325761
"cg16809457",0.593364258545683
"cg16810343",0.322886720183711
"cg16815625",0.708218209324914
"cg16816226",0.0509750050450552
"cg16822035",0.24992334947255
"cg16822666",0.819776082157721
"cg16822939",0.102703269260892
"cg16824126",0.530072693696529
"cg16824319",0.673378568164928
"cg16830930",0.428338774635659
"cg16831331",0.704895356062649
"cg16832267",0.0705279450714456
"cg16832407",0.254959807766297
"cg16842214",0.434877357295462
"cg16845623",0.475589400447269
"cg16851425",0.0985640965723624
"cg16852483",0.678902908750725
"cg16854606",0.613323258783175
"cg16858211",0.470888650397141
"cg16860882",0.833107569093098
"cg16861964",0.190044482030064
"cg16863829",0.539208170618383
"cg16864063",0.23456915479135
"cg16867657",0.60040693088113
"cg16871449",0.716131852848613
"cg16872071",0.225603314007039
"cg16875057",0.621866456778662
"cg16875235",0.767971529162056
"cg16879115",0.786750716958662
"cg16886175",0.510814492496343
"cg16886828",0.656557657736711
"cg16887334",0.762074667870317
"cg16888547",0.843151532780596
