"site","Coefficient","order","Model"
"cg25773262",-0.446479193539613,1,"Age-Young"
"cg14583225",-0.432935395165592,1,"Age-Young"
"cg00645755",0.372742893677544,1,"Age-Young"
"cg02900766",0.284025580627549,1,"Age-Young"
"cg02607237",-0.784129280799108,1,"Age-Young"
"cg00378158",-0.161665228237953,1,"Age-Young"
"cg10825315",-0.116418087392711,1,"Age-Young"
"cg01694939",-0.698718273203599,1,"Age-Young"
"cg00901982",-0.201829133527221,1,"Age-Young"
"cg25478114",-0.201998971783211,1,"Age-Young"
"cg25909396",-2.01850849488022,1,"Age-Young"
"cg01970904",0.174492514976714,1,"Age-Young"
"cg24536146",-0.379923721740531,1,"Age-Young"
"cg06346335",-0.138373329558591,1,"Age-Young"
"cg26763486",-0.535504578283835,1,"Age-Young"
"cg17077610",1.20638811304077,1,"Age-Young"
"cg07430472",-0.292792139165231,1,"Age-Young"
"cg23193759",0.216062232535597,1,"Age-Young"
"cg01502244",-0.712267694645102,1,"Age-Young"
"cg23368787",0.151038171860325,1,"Age-Young"
"cg07495704",-0.0052860264030128,1,"Age-Young"
"cg25479097",-0.870701519922655,1,"Age-Young"
"cg26196496",0.164176910486762,1,"Age-Young"
"cg01871427",0.820615615005235,1,"Age-Young"
"cg16824126",0.1048499754187,1,"Age-Young"
"cg27569829",0.114572497746253,1,"Age-Young"
"cg27589594",0.183655203554965,1,"Age-Young"
"cg12546181",-0.0986663706632725,1,"Age-Young"
"cg07458272",-0.970999562870734,1,"Age-Young"
"cg06182359",-0.0369380600944073,1,"Age-Young"
"cg12061886",0.964420858047777,1,"Age-Young"
"cg15095327",0.0595991108620875,1,"Age-Young"
"cg07723258",0.343600601640335,1,"Age-Young"
"cg00753676",0.356192173668859,1,"Age-Young"
"cg27455578",0.0569462192850474,1,"Age-Young"
"cg17369032",0.492418504486123,1,"Age-Young"
"cg18886109",-0.631015066710587,1,"Age-Young"
"cg07223180",-0.0097946855962094,1,"Age-Young"
"cg22947000",-0.299164875323111,1,"Age-Young"
"cg00504599",-0.232023069449348,1,"Age-Young"
"cg12473849",-1.42817633442405,1,"Age-Young"
"cg21953025",0.0658286581089954,1,"Age-Young"
"cg06430220",0.346502888803887,1,"Age-Young"
"cg15052335",-0.451219525876863,1,"Age-Young"
"cg13785123",0.45157196000954,1,"Age-Young"
"cg08822715",-0.366359436921055,1,"Age-Young"
"cg06086933",0.325480920068511,1,"Age-Young"
"cg01176694",-0.147163441167164,1,"Age-Young"
"cg03211864",-0.0930279234981747,1,"Age-Young"
"cg24957609",-0.200213990578054,1,"Age-Young"
"cg10634619",0.475517498630385,1,"Age-Young"
"cg21567649",0.162528941005566,1,"Age-Young"
"cg16810343",0.420112425608251,1,"Age-Young"
"cg13809441",0.407479856567587,1,"Age-Young"
"cg19009764",-0.135977277834032,1,"Age-Young"
"cg08432509",0.384966632229037,1,"Age-Young"
"cg19022697",0.205023156344337,1,"Age-Young"
"cg11024682",0.288327206393834,1,"Age-Young"
"cg19449565",-0.0930360070539123,1,"Age-Young"
"cg09019635",0.475697047553475,1,"Age-Young"
"cg15777261",0.836515051489964,1,"Age-Young"
"cg08866794",0.0663549404331032,1,"Age-Young"
"cg07905808",0.0708448873371893,1,"Age-Young"
"cg08911692",-0.189189266679472,1,"Age-Young"
"cg05110389",-0.518674885864641,1,"Age-Young"
"cg16702362",-0.0122108856981913,1,"Age-Young"
"cg00968167",0.958273378987258,1,"Age-Young"
"cg05382097",0.201221269144432,1,"Age-Young"
"cg06749872",-0.473141306499451,1,"Age-Young"
"cg04406114",-1.05716481796258,1,"Age-Young"
"cg21711214",-0.197975058410076,1,"Age-Young"
"cg13924998",-1.01352369219173,1,"Age-Young"
"cg10894072",-0.13807645504557,1,"Age-Young"
"cg14094027",0.424946296509607,1,"Age-Young"
"cg19131476",0.225651389673269,1,"Age-Young"
"cg14289429",-0.0080170420062035,1,"Age-Young"
"cg08461772",-0.462182411425088,1,"Age-Young"
"cg02150077",-0.0430078484395164,1,"Age-Young"
"cg03900492",0.389047354668759,1,"Age-Young"
"cg07918509",-0.209930391304763,1,"Age-Young"
"cg07080372",-1.30071762001097,1,"Age-Young"
"cg14587213",-0.730263838944548,1,"Age-Young"
"cg19318393",-0.570734131728875,1,"Age-Young"
"cg05175318",1.08082018940111,1,"Age-Young"
"cg05726118",0.911492705975709,1,"Age-Young"
"cg12962542",-0.82086190364112,1,"Age-Young"
"cg11317199",-1.54125305141989,1,"Age-Young"
"cg25567938",0.224082690339926,1,"Age-Young"
"cg23598378",-0.261095972886777,1,"Age-Young"
"cg10133935",-0.565260973410277,1,"Age-Young"
"cg06840154",-0.292390585373727,1,"Age-Young"
"cg17817168",-1.0476131646495,1,"Age-Young"
"cg27426436",-0.0352891551266884,1,"Age-Young"
"cg15458222",0.280276902371164,1,"Age-Young"
"cg04425624",-0.308343430454106,1,"Age-Young"
"cg01531701",0.730452577799068,1,"Age-Young"
"cg07960624",1.73961736096988,1,"Age-Young"
"cg11718162",0.177043536494704,1,"Age-Young"
"cg04319873",0.498697762647036,1,"Age-Young"
"cg10371155",0.0786601198037481,1,"Age-Young"
"cg10003262",0.248360904328056,1,"Age-Young"
"cg04388919",-0.223239607387743,1,"Age-Young"
"cg13672514",-0.0737644522781983,1,"Age-Young"
"cg10006442",0.227200113310506,1,"Age-Young"
"cg20954977",-0.575932197392955,1,"Age-Young"
"cg11601336",0.0712660629500928,1,"Age-Young"
"cg27578811",0.0750711496765901,1,"Age-Young"
"cg02060682",0.285374387743681,1,"Age-Young"
"cg17983217",-0.0926879758270142,1,"Age-Young"
"cg04734784",0.203693013755555,1,"Age-Young"
"cg00393837",0.385905486208552,1,"Age-Young"
"cg11285834",0.104364630299022,1,"Age-Young"
"cg12949547",0.294002722608176,1,"Age-Young"
"cg24162270",0.412640180199417,1,"Age-Young"
"cg08233235",0.0752865407600926,1,"Age-Young"
"cg19533955",-0.399135890969823,1,"Age-Young"
"cg27389255",-0.0790591075294046,1,"Age-Young"
"cg10247798",-0.071399628392883,1,"Age-Young"
"cg22234419",-0.398627866230132,1,"Age-Young"
"cg19570155",0.529374357675419,1,"Age-Young"
"cg06850526",0.267307272509671,1,"Age-Young"
"cg23523668",0.409636470388448,1,"Age-Young"
"cg01299997",-0.0328636203254614,1,"Age-Young"
"cg14101659",-0.0984449531688983,1,"Age-Young"
"cg02860599",-0.0872190330740746,1,"Age-Young"
"cg21566642",-0.671729698619396,1,"Age-Young"
"cg15171911",-0.0189716035112381,1,"Age-Young"
"cg16192197",0.0792157915554958,1,"Age-Young"
"cg24670445",-0.068331350086369,1,"Age-Young"
"cg17928286",0.060016160848927,1,"Age-Young"
"cg25047092",0.269220438931565,1,"Age-Young"
"cg19351166",-1.09707761643043,1,"Age-Young"
"cg12946660",-0.474344502294646,1,"Age-Young"
"cg06294803",-0.278312977424626,1,"Age-Young"
"cg27492942",-0.4251863392706,1,"Age-Young"
"cg19056004",-0.843183864952445,1,"Age-Young"
"cg11145461",-0.225281664266561,1,"Age-Young"
"cg06513695",0.355450484652799,1,"Age-Young"
"cg19958750",-0.319276426393978,1,"Age-Young"
"cg23045972",-0.0122533036973176,1,"Age-Young"
"cg22449114",0.706515408072638,1,"Age-Young"
"cg00787180",-0.0786874777166745,1,"Age-Young"
"cg21220374",0.588301198425495,1,"Age-Young"
"cg00399027",-0.348622952983576,1,"Age-Young"
"cg23540819",0.620887936751308,1,"Age-Young"
"cg10430742",0.509195656494124,1,"Age-Young"
"cg08752433",0.303490294178588,1,"Age-Young"
"cg19821872",-0.553216081150224,1,"Age-Young"
"cg11144555",0.0221251426983739,1,"Age-Young"
"cg20031717",0.499785320154227,1,"Age-Young"
"cg11690578",-0.270370348151999,1,"Age-Young"
"cg15015340",-1.36729714378569,1,"Age-Young"
"cg00048759",0.800582191574714,1,"Age-Young"
"cg07320140",-0.51209237222785,1,"Age-Young"
"cg18565342",0.951988765386695,1,"Age-Young"
"cg23639734",-0.14779508687491,1,"Age-Young"
"cg26926631",0.0069988544651238,1,"Age-Young"
"cg24968629",0.724571459105346,1,"Age-Young"
"cg08267072",0.280195585227085,1,"Age-Young"
"cg05644602",-0.251991726943487,1,"Age-Young"
"cg05797623",0.75342929568801,1,"Age-Young"
"cg24251135",1.55003825935885,1,"Age-Young"
"cg03607573",-0.242210534684916,1,"Age-Young"
"cg07017125",1.27741151879754,1,"Age-Young"
"cg26664161",0.292101840792313,1,"Age-Young"
"cg10361922",-0.54531652445749,1,"Age-Young"
"cg23799025",0.112455227980589,1,"Age-Young"
"cg05803296",-0.180395713150079,1,"Age-Young"
"cg09004241",-0.38734272904082,1,"Age-Young"
"cg00569896",0.355128679754515,1,"Age-Young"
"cg04055490",-0.430258124212636,1,"Age-Young"
"cg22428027",0.221256649055299,1,"Age-Young"
"cg24011500",0.26786326444239,1,"Age-Young"
"cg22930390",-0.464463637120498,1,"Age-Young"
"cg12776156",-0.173024686298295,1,"Age-Young"
"cg16764848",0.0594096278864958,1,"Age-Young"
"cg07536102",0.335127617515891,1,"Age-Young"
"cg07422880",-0.165497163175511,1,"Age-Young"
"cg06505619",0.0530939546508953,1,"Age-Young"
"cg06527213",0.134826704773666,1,"Age-Young"
"cg17515837",-0.152693761431786,1,"Age-Young"
"cg08358907",-0.72298999289215,1,"Age-Young"
"cg04938738",-0.432476962687557,1,"Age-Young"
"cg13633560",-0.497103844684352,1,"Age-Young"
"cg00700412",-0.282983620600526,1,"Age-Young"
"cg06126593",-0.494284141505642,1,"Age-Young"
"cg18537454",1.34786072762459,1,"Age-Young"
"cg02659030",1.30325208968585,1,"Age-Young"
"cg25909064",0.434234011856367,1,"Age-Young"
"cg08511818",0.40254886319256,1,"Age-Young"
"cg10502206",0.297834643195964,1,"Age-Young"
"cg23570810",-1.36515807586758,1,"Age-Young"
"cg21176026",0.248928567044207,1,"Age-Young"
"cg27658601",-0.10354630382892,1,"Age-Young"
"cg20014412",0.0642729599891977,1,"Age-Young"
"cg23758703",1.10966298663705,1,"Age-Young"
"cg11825603",-0.344553788521618,1,"Age-Young"
"cg13388731",-1.22375299019724,1,"Age-Young"
"cg17496921",0.062301034900325,1,"Age-Young"
"cg07908984",0.0855009446723971,1,"Age-Young"
"cg05283597",0.424584847298661,1,"Age-Young"
"cg26465611",-0.114414396334731,1,"Age-Young"
"cg23090529",-0.350954736322304,1,"Age-Young"
"cg17194270",0.0861656284335976,1,"Age-Young"
"cg22648885",0.0120157097971876,1,"Age-Young"
"cg01431340",0.498155900037069,1,"Age-Young"
"cg16660091",0.525614385532477,1,"Age-Young"
"cg04024799",0.200661079466292,1,"Age-Young"
"cg25963412",1.01538324452707,1,"Age-Young"
"cg01975495",0.258540063541686,1,"Age-Young"
"cg18906520",-1.06319374566228,1,"Age-Young"
"cg05142617",-1.55768452548974,1,"Age-Young"
"cg10479431",0.301458275885469,1,"Age-Young"
"cg08621893",0.819618460302873,1,"Age-Young"
"cg19523667",1.0205673795299,1,"Age-Young"
"cg20141108",0.242701169362046,1,"Age-Young"
"cg06401019",0.0249177995221228,1,"Age-Young"
"cg06532163",-1.06185932383974,1,"Age-Young"
"cg27332104",-0.625554505815542,1,"Age-Young"
"cg00233028",-1.51641407231583,1,"Age-Young"
"cg14821257",0.352079924307162,1,"Age-Young"
"cg12833018",0.312871782616035,1,"Age-Young"
"cg12013591",0.0987091009648594,1,"Age-Young"
"cg07582661",0.041804813177839,1,"Age-Young"
"cg06930757",-1.76952324552195,1,"Age-Young"
"cg17478979",0.352329409115651,1,"Age-Young"
"cg00033551",0.35115817963234,1,"Age-Young"
"cg09554443",-0.259810084000434,1,"Age-Young"
"cg20272935",0.0032028908324528,1,"Age-Young"
"cg06474661",-1.04383145634093,1,"Age-Young"
"cg23392390",0.335019381722129,1,"Age-Young"
"cg19848940",-1.23432742409983,1,"Age-Young"
"cg12332674",1.1480373506014,1,"Age-Young"
"cg11969813",0.0256769739404524,1,"Age-Young"
"cg15645138",0.226908295245237,1,"Age-Young"
"cg08035323",0.0463845630028659,1,"Age-Young"
"cg22897615",0.719069883187505,1,"Age-Young"
"cg12616941",-0.880217818561236,1,"Age-Young"
"cg02688118",0.536301391553416,1,"Age-Young"
"cg16530165",-1.04773713021774,1,"Age-Young"
"cg00466249",0.959913776398913,1,"Age-Young"
"cg03296797",-1.06959847893352,1,"Age-Young"
"cg22894896",0.36111735367879,1,"Age-Young"
"cg13487312",-1.11128011633844,1,"Age-Young"
"cg17890940",0.0769014954688774,1,"Age-Young"
"cg19473656",0.165997606682122,1,"Age-Young"
"cg13672342",0.812835732532684,1,"Age-Young"
"cg10321156",0.278688231297949,1,"Age-Young"
"cg22006825",-0.381867919759919,1,"Age-Young"
"cg03054277",1.69679980987131,1,"Age-Young"
"cg00134539",0.569769569243006,1,"Age-Young"
"cg09581049",-0.766924055249644,1,"Age-Young"
"cg14973055",-0.0009339193421973,1,"Age-Young"
"cg14560699",0.230614433285755,1,"Age-Young"
"cg20918682",-0.629833956177816,1,"Age-Young"
"cg07440264",-0.411148753842253,1,"Age-Young"
"cg00349895",0.368698254819176,1,"Age-Young"
"cg25292882",-0.277282952630601,1,"Age-Young"
"cg07955064",-0.645889387108998,1,"Age-Young"
"cg12833118",0.763036762182553,1,"Age-Young"
"cg00464046",0.0962428973918945,1,"Age-Young"
"cg06458707",-0.154862764323716,1,"Age-Young"
"cg04194821",-0.723385354342711,1,"Age-Young"
"cg02634816",0.519704724945599,1,"Age-Young"
"cg22798121",0.0135236512733106,1,"Age-Young"
"cg00950497",0.808677043752895,1,"Age-Young"
"cg17518710",0.319233620954176,1,"Age-Young"
"cg23851026",0.151897568882496,1,"Age-Young"
"cg21870229",-0.343347389355491,1,"Age-Young"
"cg08951638",-0.429502066761301,1,"Age-Young"
"cg02301079",0.0074473181664933,1,"Age-Young"
"cg09200921",-0.432876055970649,1,"Age-Young"
"cg15971496",-0.232010675129021,1,"Age-Young"
"cg16863829",-0.395239708227695,1,"Age-Young"
"cg09608064",1.16580134481609,1,"Age-Young"
"cg02345399",0.553390440113071,1,"Age-Young"
"cg05220114",0.112971480474692,1,"Age-Young"
"cg18764008",-0.666728726129028,1,"Age-Young"
"cg08236537",-0.520106541467096,1,"Age-Young"
"cg20902783",0.232933285333527,1,"Age-Young"
"cg21815220",0.0850399761782948,1,"Age-Young"
"cg10409253",0.0825554580459258,1,"Age-Young"
"cg09379755",0.870706376457871,1,"Age-Young"
"cg22100563",-0.508050640210562,1,"Age-Young"
"cg21609804",0.0037185010080253,1,"Age-Young"
"cg21380380",1.66898327818932,1,"Age-Young"
"cg00902104",-0.967529844820437,1,"Age-Young"
"cg07026910",-0.261548512820378,1,"Age-Young"
"cg15804973",-0.880877234437683,1,"Age-Young"
"cg16296843",0.220703655609997,1,"Age-Young"
"cg27653384",-0.701867655442117,1,"Age-Young"
"cg09523275",-0.784753986739589,1,"Age-Young"
"cg14507310",-0.0210034924814428,1,"Age-Young"
"cg08269974",-0.723821660572543,1,"Age-Young"
"cg17501210",-0.395639628990175,1,"Age-Young"
"cg02516957",-0.340159646035929,1,"Age-Young"
"cg13033938",-0.629192653174866,1,"Age-Young"
"cg07815521",-0.271019807927766,1,"Age-Young"
"cg20457732",-0.903202305983712,1,"Age-Young"
"cg04074140",0.0075746230224479,1,"Age-Young"
"cg09805709",-0.394803616803869,1,"Age-Young"
"cg12058385",-0.542720404862099,1,"Age-Young"
"cg13237945",-0.686638088826148,1,"Age-Young"
"cg07005444",0.236610181590978,1,"Age-Young"
"cg17507897",-0.289925329590984,1,"Age-Young"
"cg01557798",-0.0145417504654624,1,"Age-Young"
"cg03031932",-0.263617361857849,1,"Age-Young"
"cg06348826",0.0893073473897472,1,"Age-Young"
"cg25422678",-0.0461619884424193,1,"Age-Young"
"cg01760189",-0.226671201250862,1,"Age-Young"
"cg00911776",-0.120659306576569,1,"Age-Young"
"cg12367539",0.223798566939869,1,"Age-Young"
"cg08048577",-0.796082295950136,1,"Age-Young"
"cg05280698",0.68157486521803,1,"Age-Young"
"cg15574895",-0.0301978428077352,1,"Age-Young"
"cg13746740",0.799007692970584,1,"Age-Young"
"cg11271171",-0.116438335634539,1,"Age-Young"
"cg25081128",-0.343991161491906,1,"Age-Young"
"cg19916364",1.44056594699946,1,"Age-Young"
"cg11737757",-0.111925997768653,1,"Age-Young"
"cg21475150",0.0557842845923529,1,"Age-Young"
"cg27570951",0.0614184928634892,1,"Age-Young"
"cg12786198",0.391680979009188,1,"Age-Young"
"cg03400060",0.895794934730639,1,"Age-Young"
"cg12406027",-0.268673879233559,1,"Age-Young"
"cg03382306",1.15803487611803,1,"Age-Young"
"cg18729298",1.00757564782534,1,"Age-Young"
"cg18685879",-1.07435086000164,1,"Age-Young"
"cg04486919",-0.478596811712421,1,"Age-Young"
"cg16002963",0.0285958417402417,1,"Age-Young"
"cg13545717",0.489008835475447,1,"Age-Young"
"cg13641082",-0.69411907237815,1,"Age-Young"
"cg16409562",0.479492425359964,1,"Age-Young"
"cg17284334",0.250680602602629,1,"Age-Young"
"cg19075225",0.127509163611525,1,"Age-Young"
"cg06836480",0.131395683718263,1,"Age-Young"
"cg03430597",0.296640041929852,1,"Age-Young"
"cg21780428",0.0549393090723923,1,"Age-Young"
"cg06855485",-0.267826104183746,1,"Age-Young"
"cg17591595",-0.376925887765452,1,"Age-Young"
"cg13553455",1.19934848793956,1,"Age-Young"
"cg10453071",-0.0831838096995117,1,"Age-Young"
"cg03008741",0.966277596507737,1,"Age-Young"
"cg11670060",0.312412996537791,1,"Age-Young"
"cg24852565",-0.340136266804728,1,"Age-Young"
"cg17065772",-0.25543432802803,1,"Age-Young"
"cg22467301",-0.339919491494,1,"Age-Young"
"cg07512993",0.0864242973173701,1,"Age-Young"
"cg22917372",-0.0296206684408072,1,"Age-Young"
"cg25590826",0.358334624896842,1,"Age-Young"
"cg13599020",0.413016833862853,1,"Age-Young"
"cg27460943",-0.7977861342988,1,"Age-Young"
"cg02205391",-0.209718894201027,1,"Age-Young"
"cg21752517",-1.05228154150293,1,"Age-Young"
"cg10529613",0.0797223845760288,1,"Age-Young"
"cg06075311",-0.0212515939377371,1,"Age-Young"
"cg10851168",0.232143517309792,1,"Age-Young"
"cg00951302",0.242557717150328,1,"Age-Young"
"cg15357821",-0.618706900399742,1,"Age-Young"
"cg22585927",-0.396067895178717,1,"Age-Young"
"cg19880751",0.130701817905241,1,"Age-Young"
"cg20176142",0.579592785783018,1,"Age-Young"
"cg16505891",-0.207940845597476,1,"Age-Young"
"cg18406708",0.171132772754403,1,"Age-Young"
"cg16472011",0.588590103807749,1,"Age-Young"
"cg23341182",-0.847261112145385,1,"Age-Young"
"cg24849872",0.637376155222124,1,"Age-Young"
"cg01899253",0.836451786659706,1,"Age-Young"
"cg22987448",0.0897427836015192,1,"Age-Young"
"cg18549882",0.171773427368605,1,"Age-Young"
"cg12068366",0.569306204910777,1,"Age-Young"
"cg00574379",0.160031725764208,1,"Age-Young"
"cg20949342",0.0354945096602875,1,"Age-Young"
"cg25799589",-0.25147964717599,1,"Age-Young"
"cg01356824",-0.362417616198381,1,"Age-Young"
"cg18757087",0.736642132727393,1,"Age-Young"
"cg01364769",-1.10822537181187,1,"Age-Young"
"cg21488617",-0.0275674336686874,1,"Age-Young"
"cg12317815",-0.708816195650584,1,"Age-Young"
"cg26236972",0.567232587321957,1,"Age-Young"
"cg25368647",0.393335829230225,1,"Age-Young"
"cg05597205",-0.808362072685137,1,"Age-Young"
"cg21790715",-0.48991584514777,1,"Age-Young"
"cg22571135",0.785908496115905,1,"Age-Young"
"cg03476673",-0.0212785073498216,1,"Age-Young"
"cg15061954",1.35130943711472,1,"Age-Young"
"cg19118972",0.0060637501208761,1,"Age-Young"
"cg17446956",0.80694043200791,1,"Age-Young"
"cg05533615",-0.068301851561548,1,"Age-Young"
"cg11584690",0.0154421891136032,1,"Age-Young"
"cg18807071",-0.207321737408873,1,"Age-Young"
"cg23933241",-0.833975827322192,1,"Age-Young"
"cg01338474",-0.0214556122744289,1,"Age-Young"
"cg02977443",1.3984828645363,1,"Age-Young"
"cg05567236",0.521477359593721,1,"Age-Young"
"cg01890712",0.40454714128866,1,"Age-Young"
"cg23043544",0.416472213026518,1,"Age-Young"
"cg07571928",0.97925973294183,1,"Age-Young"
"cg00602811",-0.254613847549678,1,"Age-Young"
"cg08566449",0.41703447990867,1,"Age-Young"
"cg04270799",-0.244859138133179,1,"Age-Young"
"cg04636834",-0.0422718835272247,1,"Age-Young"
"cg01622416",0.822355895335901,1,"Age-Young"
"cg15150970",0.150322296662752,1,"Age-Young"
"cg06832677",-0.417574082107238,1,"Age-Young"
"cg01502872",-1.04396037353013,1,"Age-Young"
"cg19381811",-1.10800254356409,1,"Age-Young"
"cg21075678",-0.763301261016007,1,"Age-Young"
"cg05934592",-0.107528916500511,1,"Age-Young"
"cg07104417",0.2877755798501,1,"Age-Young"
"cg22438810",0.241413885356808,1,"Age-Young"
"cg23261319",-0.112225330676157,1,"Age-Young"
"cg03033182",0.498825688118611,1,"Age-Young"
"cg13848598",0.143574322339383,1,"Age-Young"
"cg22485810",0.081393186853651,1,"Age-Young"
"cg11065271",0.27380029760905,1,"Age-Young"
"cg11136250",-0.593418350496687,1,"Age-Young"
"cg15774065",0.851972443195405,1,"Age-Young"
"cg17571335",0.431686558757533,1,"Age-Young"
"cg20359565",0.336133900352851,1,"Age-Young"
"cg13929323",-0.759474029204176,1,"Age-Young"
"cg13362112",-1.47708877250963,1,"Age-Young"
"cg03714676",-0.0942349052787715,1,"Age-Young"
"cg17328407",-0.580725361508886,1,"Age-Young"
"cg04610187",0.335513445618326,1,"Age-Young"
"cg00306311",0.880133662629529,1,"Age-Young"
"cg10668414",-0.188813983566304,1,"Age-Young"
"cg11661281",0.623210360319172,1,"Age-Young"
"cg22976884",-0.332746431957529,1,"Age-Young"
"cg12743470",0.406324691740308,1,"Age-Young"
"cg06655861",-0.419271474765062,1,"Age-Young"
"cg01940273",-0.61978836830018,1,"Age-Young"
"cg01135648",0.0966261614953609,1,"Age-Young"
"cg14064148",-0.20483692661742,1,"Age-Young"
"cg25956106",-0.129325063386307,1,"Age-Young"
"cg10148764",-0.719106425505657,1,"Age-Young"
"cg06629453",0.407837026804605,1,"Age-Young"
"cg02741882",0.225954313995356,1,"Age-Young"
"cg20259557",0.0350262853461984,1,"Age-Young"
"cg25923240",-0.424773669022723,1,"Age-Young"
"cg13641690",-0.126877613942011,1,"Age-Young"
"cg05331214",0.181774173900241,1,"Age-Young"
"cg25735823",-0.224590430640761,1,"Age-Young"
"cg13136220",-0.439806545934069,1,"Age-Young"
"cg03716936",-0.900114809967256,1,"Age-Young"
"cg03322057",0.0273351871284147,1,"Age-Young"
"cg18373623",0.0374995016252309,1,"Age-Young"
"cg16245345",0.29537248197078,1,"Age-Young"
"cg20222519",0.258383793436444,1,"Age-Young"
"cg04830316",-0.0656168990946714,1,"Age-Young"
"cg27437304",-0.220705413723561,1,"Age-Young"
"cg05673882",0.77649788410076,1,"Age-Young"
"cg05457684",0.0746667887268711,1,"Age-Young"
"cg25806701",-0.651734992267332,1,"Age-Young"
"cg11405655",-0.0825915614885867,1,"Age-Young"
"cg10458080",-0.124268992335598,1,"Age-Young"
"cg07904865",-0.214785442377655,1,"Age-Young"
"cg15913671",-0.624783901250369,1,"Age-Young"
"cg02482730",0.524234928515627,1,"Age-Young"
"cg10803218",-0.579240405207635,1,"Age-Young"
"cg10599444",0.100038733962012,1,"Age-Young"
"cg21093166",-0.63825006719678,1,"Age-Young"
"cg15871766",-0.125426613676922,1,"Age-Young"
"cg04347477",0.0732295129707033,1,"Age-Young"
"cg18681352",0.452146131962715,1,"Age-Young"
"cg26014538",-0.394975391106631,1,"Age-Young"
"cg27160007",0.514973799833456,1,"Age-Young"
"cg19589396",0.363444754435775,1,"Age-Young"
"cg26624673",0.18665073473437,1,"Age-Young"
"cg27511181",0.457282627232277,1,"Age-Young"
"cg14670435",0.39154271440259,1,"Age-Young"
"cg18513344",-1.23296889874619,1,"Age-Young"
"cg09404429",0.713039542120181,1,"Age-Young"
"cg11827629",0.130468975824651,1,"Age-Young"
"cg06226150",-0.464212408905798,1,"Age-Young"
"cg03216966",-0.0485683234856772,1,"Age-Young"
"cg09364590",-0.0655188227559777,1,"Age-Young"
"cg01264729",0.473456909661643,1,"Age-Young"
"cg13573513",-0.21880369944417,1,"Age-Young"
"cg01700003",-0.0462249692841166,1,"Age-Young"
"cg00784009",-0.274523678020471,1,"Age-Young"
"cg03992323",-0.437639591729953,1,"Age-Young"
"cg25989783",-1.14802450650719,1,"Age-Young"
"cg13679679",-1.2640083578517,1,"Age-Young"
"cg11861474",0.847335277837718,1,"Age-Young"
"cg22997040",0.13795086026949,1,"Age-Young"
"cg18783781",0.413298139537349,1,"Age-Young"
"cg12902206",0.0978277787480798,1,"Age-Young"
"cg25085755",0.453905432079008,1,"Age-Young"
"cg13719901",-1.69778611877486,1,"Age-Young"
"cg13695646",-0.208609605301954,1,"Age-Young"
"cg05437692",-0.677494734719612,1,"Age-Young"
"cg25113462",-0.625879863644792,1,"Age-Young"
"cg19783291",0.268929776439749,1,"Age-Young"
"cg25361506",0.502315287863563,1,"Age-Young"
"cg05854892",0.421558405769159,1,"Age-Young"
"cg06124793",0.0237164177907204,1,"Age-Young"
"cg03369999",0.0047766243422925,1,"Age-Young"
"cg04119738",-1.01988223402503,1,"Age-Young"
"cg07125635",0.720966227115835,1,"Age-Young"
"cg18431970",-0.0784324391798018,1,"Age-Young"
"cg06105699",-1.11170101277272,1,"Age-Young"
"cg20797216",-0.383137128292733,1,"Age-Young"
"cg25386151",-0.0499642816343874,1,"Age-Young"
"cg11204212",0.17155730963373,1,"Age-Young"
"cg25731553",0.925265006137815,1,"Age-Young"
"cg25554212",0.542599061385056,1,"Age-Young"
"cg20408402",0.119889374868544,1,"Age-Young"
"cg10043137",0.104338761519495,1,"Age-Young"
"cg19312404",0.0554298189419125,1,"Age-Young"
"cg13917614",-1.21720343330453,1,"Age-Young"
"cg08426962",0.191902397448802,1,"Age-Young"
"cg00240598",-1.75629849306428,1,"Age-Young"
"cg07439128",-0.642644927353283,1,"Age-Young"
"cg05708073",-0.229923896109144,1,"Age-Young"
"cg12810837",0.92467023422482,1,"Age-Young"
"cg01542719",-1.64787561029233,1,"Age-Young"
"cg00472758",0.14579555540693,1,"Age-Young"
"cg21983151",-0.223971630798853,1,"Age-Young"
"cg05813673",0.607757357263232,1,"Age-Young"
"cg15889847",0.0416828452499363,1,"Age-Young"
"cg02867102",-0.432849399537774,1,"Age-Young"
"cg11868595",-0.639990565814915,1,"Age-Young"
"cg10925991",-0.109083466679592,1,"Age-Young"
"cg10523000",-0.907814000344532,1,"Age-Young"
"cg20429981",-0.115756632234155,1,"Age-Young"
"cg03584544",0.0045085137781035,1,"Age-Young"
"cg27322595",0.852671722720664,1,"Age-Young"
"cg13001142",-1.47169774723155,1,"Age-Young"
"cg03819783",0.127259355554428,1,"Age-Young"
"cg07367607",-0.0499140726128789,1,"Age-Young"
"cg03662545",0.510473663929374,1,"Age-Young"
"cg22704788",0.166045237570752,1,"Age-Young"
"cg23750338",-0.810885092830662,1,"Age-Young"
"cg26599989",0.37567505635844,1,"Age-Young"
"cg21287356",0.765971216025622,1,"Age-Young"
"cg26161057",0.464559931876606,1,"Age-Young"
"cg05917988",0.0491994990475673,1,"Age-Young"
"cg07133347",0.0956118713216074,1,"Age-Young"
"cg07891658",-0.253220472198961,1,"Age-Young"
"cg07145284",-0.516231011714633,1,"Age-Young"
"cg25383593",0.096699760392751,1,"Age-Young"
"cg09286468",0.392449039301266,1,"Age-Young"
"cg24769849",0.369732304274073,1,"Age-Young"
"cg20263853",0.128527332316958,1,"Age-Young"
